Profile Name,Company Name,Experience,Apply By,Skills Required,Salary,Page,URL,Timestamp,City
Human Resources (HR) Executive,Ayurveda House Private Limited,1 year(s),Not Found,"English Proficiency (Spoken), MS-Excel, Recruitment, Informal dress code","₹ 2,40,000 - 3,00,000",15,https://internshala.com/job/detail/human-resources-hr-executive-job-in-delhi-at-ayurveda-house-private-limited1745915362,05-05-2025 00:50,Delhi
Junior Social Media Marketing Specialist,Toffee Pvt. Ltd.,1 year(s),Not Found,"Digital Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Social Media Marketing, 5 days a week","₹ 2,10,000 - 4,10,000",15,https://internshala.com/job/detail/junior-social-media-marketing-specialist-job-in-multiple-locations-at-toffee-pvt-ltd1745915407,05-05-2025 00:50,"Ghaziabad, Noida, Delhi"
Digital Marketing Specialist,Stream Global Consultancy,0 year(s),Not Found,"Digital Marketing, Email Marketing, Facebook Ads, Facebook Marketing, Google AdWords, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing, 5 days a week",Not Mentioned,15,https://internshala.com/job/detail/fresher-digital-marketing-specialist-job-in-multiple-locations-at-amir-sheed1745914965,05-05-2025 00:50,"Delhi, Noida (Hybrid)"
Telecaller,BnineMine Financial Services,0 year(s),Not Found,"English Proficiency (Spoken), Hindi Proficiency (Spoken), MS-Excel","₹ 2,16,000 - 3,00,000",15,https://internshala.com/job/detail/fresher-telecaller-job-in-noida-at-bninemine-financial-services1745914414,05-05-2025 00:50,Noida
Accounts Executive,MentorKart (DGguru Learning Solutions Private Limited),0 year(s),Not Found,"Accounting, Advanced Excel, GST, Journal Entries","₹ 3,00,000 - 4,00,000",15,https://internshala.com/job/detail/fresher-accounts-executive-job-in-multiple-locations-at-mentorkart-dgguru-learning-solutions-private-limited1745914368,05-05-2025 00:50,"Faridabad, Delhi, Gurgaon"
Data Entry Associate,Pahuja Aircon Private Limited,0 year(s),Not Found,"Data entry, MS-Excel, MS-Office, Health Insurance","₹ 2,00,000 - 3,00,000",15,https://internshala.com/job/detail/fresher-data-entry-associate-job-in-gurgaon-at-pahuja-aircon-private-limited1745914164,05-05-2025 00:50,Gurgaon
Administration Executive,Flat And Flatmates Solutions,1 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel","₹ 2,00,000 - 3,00,000",15,https://internshala.com/job/detail/administration-executive-job-in-gurgaon-at-flat-and-flatmates-solutions1745913278,05-05-2025 00:50,Gurgaon
Content Writer,Outright Systems Private Limited,1 year(s),Not Found,"Blogging, Creative Writing, Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Search Engine Optimization (SEO), Social Media Marketing, 5 days a week, Health Insurance, Life Insurance","₹ 2,00,000 - 3,50,000",15,https://internshala.com/job/detail/content-writer-job-in-multiple-locations-at-outright-systems-private-limited1745912304,05-05-2025 00:50,"Delhi, Ghaziabad, Noida"
Corporate Sales Executive,Sage Apothecary Private Limited,1 year(s),Not Found,"Effective Communication, MS-Excel","₹ 2,69,000 - 3,10,000",15,https://internshala.com/job/detail/corporate-sales-executive-job-in-gurgaon-at-sage-apothecary-private-limited1745911712,05-05-2025 00:51,Gurgaon
Business Development Executive,WebReinvent Technologies Private Limited,0 year(s),Not Found,"Email Marketing, English Proficiency (Spoken), Sales, 5 days a week, Health Insurance","₹ 3,02,000 - 5,05,000",15,https://internshala.com/job/detail/fresher-business-development-executive-job-in-delhi-at-webreinvent-technologies-private-limited1745910558,05-05-2025 00:51,Delhi
Corporate Sales Associate,Planet Buz,1 year(s),Not Found,"Client Interaction, Client Relationship, English Proficiency (Spoken), English Proficiency (Written), Sales, Sales Strategy","₹ 2,00,000 - 2,20,000",15,https://internshala.com/job/detail/corporate-sales-associate-job-in-delhi-at-planet-buz1745906070,05-05-2025 00:51,Delhi
Sales And Marketing Executive,REKHA C/O GREEN SMART MOBILITY SOLUTIONS PVT LTD,0 year(s),Not Found,"Marketing, Marketing Campaigns, Marketing Strategies, Health Insurance, Life Insurance","₹ 2,22,000 - 2,85,000",15,https://internshala.com/job/detail/fresher-sales-and-marketing-executive-job-in-delhi-at-jugnu-sharma1745905383,05-05-2025 00:51,Delhi (Hybrid)
Junior Travel & Tourism Associate,TripExperts,1 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), MS-Excel, Informal dress code","₹ 2,00,000 - 3,00,000",15,https://internshala.com/job/detail/junior-travel-tourism-associate-job-in-multiple-locations-at-tripexperts1745905154,05-05-2025 00:51,"Faridabad, Noida, Delhi"
Accountant,Rebuilt,1 year(s),Not Found,"Accounting, MS-Excel, MS-Office, Tally, Informal dress code, Health Insurance","₹ 2,41,000 - 3,01,000",15,https://internshala.com/job/detail/accountant-job-in-gurgaon-at-rebuilt1745904851,05-05-2025 00:51,Gurgaon
Finance Executive,RegisterKaro,0 year(s),Not Found,"Accounting, English Proficiency (Spoken), English Proficiency (Written), Financial Modeling, MS-Excel, MS-Office, Tally, Free snacks & beverages","₹ 2,34,000 - 2,64,000",15,https://internshala.com/job/detail/fresher-finance-executive-job-in-gurgaon-at-registerkaro1745904006,05-05-2025 00:51,Gurgaon
Civil Engineer,Spring House Coworking Private Limited,1 year(s),Not Found,"Construction Management, 5 days a week","₹ 2,00,000 - 2,40,000",15,https://internshala.com/job/detail/civil-engineer-job-in-gurgaon-at-spring-house-coworking-private-limited1745902429,05-05-2025 00:51,Gurgaon
US Technical Recruiter,Vizva Consultancy Services,0 year(s),Not Found,"English Proficiency (Spoken), 5 days a week, Free snacks & beverages, Cab/Transportation facility","₹ 2,90,000 - 7,40,000",15,https://internshala.com/job/detail/fresher-us-technical-recruiter-job-in-gurgaon-at-vizva-consultancy-services1745901821,05-05-2025 00:51,Gurgaon
Unity Developer,Monkhub,1 year(s),Not Found,"Analytical Thinking, Critical thinking, Problem Solving, Unity Engine, Unreal Engine, 5 days a week","₹ 3,00,000 - 7,00,000",15,https://internshala.com/job/detail/unity-developer-job-in-gurgaon-at-monkhub1745900935,05-05-2025 00:51,Gurgaon
Photographer & Social Media Manager,Unsolved Network,0 year(s),Not Found,"Photography, Social Media Marketing, Video Making, Informal dress code","₹ 2,00,000 - 3,00,000",15,https://internshala.com/job/detail/fresher-photographer-social-media-manager-job-in-gurgaon-at-unsolved-network1745863418,05-05-2025 00:51,Gurgaon
Telecaller,Dronaa Educon Private Limited,1 year(s),Not Found,"English Proficiency (Spoken), Interpersonal skills, 5 days a week","₹ 2,10,000 - 2,30,000",15,https://internshala.com/job/detail/telecaller-job-in-noida-at-dronaa-educon-private-limited1745846180,05-05-2025 00:51,Noida
Accounts Executive,MentorKart (DGguru Learning Solutions Private Limited),0 year(s),Not Found,"Accounting, Advanced Excel, GST, Journal Entries, Taxation","₹ 3,00,000 - 4,00,000",15,https://internshala.com/job/detail/fresher-accounts-executive-job-in-multiple-locations-at-mentorkart-dgguru-learning-solutions-private-limited1745845777,05-05-2025 00:52,"Faridabad, Delhi, Gurgaon"
Telecaller,Dream Inc,0 year(s),Not Found,Hindi Proficiency (Spoken),"₹ 4,80,000 - 8,00,000",15,https://internshala.com/job/detail/fresher-telecaller-job-in-delhi-at-surender-kumar1745845278,05-05-2025 00:52,Delhi
Junior Travel & Tourism Executive,The Travel Book,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Holiday Package Design, MS-Excel, Sales, Travel Itinerary Making, Informal dress code, Free snacks & beverages","₹ 3,00,000 - 12,00,000",16,https://internshala.com/job/detail/fresher-junior-travel-tourism-executive-job-in-delhi-at-the-travel-book1745845031,05-05-2025 00:52,Delhi
CPI Delivery Specialist,Intellect Ads,0 year(s),Not Found,"MIS, MS-Excel, Report Generation, 5 days a week","₹ 2,00,000 - 5,00,000",16,https://internshala.com/job/detail/fresher-cpi-delivery-specialist-job-in-gurgaon-at-intellect-ads1745844830,05-05-2025 00:52,Gurgaon
3D Printing Associate,3DUnplugged,0 year(s),Not Found,"3D Printing, Arduino, Informal dress code",Not Mentioned,16,https://internshala.com/job/detail/fresher-part-time-3d-printing-associate-job-in-greater-noida-at-3dunplugged1745844084,05-05-2025 00:52,Greater Noida
Junior Social Media Marketing Manager,Design Cosmos,0 year(s),Not Found,"Creative Writing, English Proficiency (Spoken), English Proficiency (Written), Social Media Marketing","₹ 3,00,000 - 4,20,000",16,https://internshala.com/job/detail/fresher-junior-social-media-marketing-manager-job-in-gurgaon-at-design-cosmos1745843749,05-05-2025 00:52,Gurgaon
WordPress Developer,EGlogics Softech Pvt Ltd,1 year(s),Not Found,"Backend development, CSS, HTML, JavaScript, WordPress, Informal dress code, 5 days a week","₹ 2,40,000 - 3,60,000",16,https://internshala.com/job/detail/wordpress-developer-job-in-noida-at-eglogics-softech-pvt-ltd1745843502,05-05-2025 00:52,Noida
Business Development Executive,WaterMarc Technologies Private Limited,1 year(s),Not Found,"Client Relationship Management (CRM), Effective Communication, English Proficiency (Spoken), Negotiations, Sales Strategy","₹ 2,20,000 - 3,50,000",16,https://internshala.com/job/detail/business-development-executive-job-in-multiple-locations-at-watermarc-technologies-private-limited1745843515,05-05-2025 00:52,"Delhi, Mumbai"
Customer Success Manager,Prathmic Education,1 year(s),Not Found,"Computer skills, English Proficiency (Spoken), Informal dress code, 5 days a week, Free snacks & beverages","₹ 2,20,000 - 3,20,000",16,https://internshala.com/job/detail/customer-success-manager-job-in-delhi-at-prathmic-education1745843459,05-05-2025 00:52,Delhi (Hybrid)
Corporate Sales Associate,Informica,0 year(s),Not Found,"B2B Sales, Client Relationship, Effective Communication, Lead Generation, Sales","₹ 3,60,000 - 5,00,000",16,https://internshala.com/job/detail/fresher-corporate-sales-associate-job-in-noida-at-informica1745843245,05-05-2025 00:53,Noida
Junior Telecaller,Neonate Photography,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), MS-Excel",Not Mentioned,16,https://internshala.com/job/detail/fresher-junior-telecaller-job-in-faridabad-at-neonate-photography1745842925,05-05-2025 00:53,Faridabad
Client Service Executive,M Design & Communication,1 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, MS-PowerPoint, 5 days a week","₹ 3,60,000 - 6,00,000",16,https://internshala.com/job/detail/client-service-executive-job-in-delhi-at-m-design-communication1745842470,05-05-2025 00:53,Delhi
Business Development Executive,Tech Mayhem Private Limited,1 year(s),Not Found,"Client Relationship, Negotiation, Sales, Health Insurance","₹ 3,40,000 - 4,50,000",16,https://internshala.com/job/detail/business-development-executive-job-in-delhi-at-tech-mayhem-private-limited1745842230,05-05-2025 00:53,Delhi
Associate Telecaller,Annex India,1 year(s),Not Found,"English Proficiency (Spoken), MS-Excel","₹ 2,02,000 - 3,20,000",16,https://internshala.com/job/detail/associate-telecaller-job-in-delhi-at-annex-india1745842091,05-05-2025 00:53,Delhi
Field Collection Executive,CredResolve (Credhas Technology Private Limited),0 year(s),Not Found,"Banking, Finance, Interpersonal skills","₹ 5,00,000 - 5,60,000",16,https://internshala.com/job/detail/fresher-field-collection-executive-job-in-gurgaon-at-credresolve-credhas-technology-private-limited1745841782,05-05-2025 00:53,Gurgaon (Hybrid)
Insurance Sales Executive (in Bound Sales),Hareepatti,0 year(s),Not Found,"Effective Communication, MS-Excel, Sales, Free snacks & beverages, Health Insurance","₹ 2,50,000 - 8,00,000",16,https://internshala.com/job/detail/fresher-insurance-sales-executive-in-bound-sales-job-in-delhi-at-hareepatti1745841084,05-05-2025 00:53,Delhi
Graphic Designer,Visible Gain,1 year(s),Not Found,"Adobe After Effects, Adobe Photoshop","₹ 2,00,000 - 2,40,000",16,https://internshala.com/job/detail/graphic-designer-job-in-noida-at-visible-gain1745840998,05-05-2025 00:53,Noida
Junior Social Media Marketing Associate,Mushkin International,0 year(s),Not Found,"Content Editing, Video Editing, Informal dress code","₹ 2,00,000 - 3,00,000",16,https://internshala.com/job/detail/fresher-junior-social-media-marketing-associate-job-in-multiple-locations-at-mushkin-international1745840800,05-05-2025 00:53,"Faridabad, Delhi, Ghaziabad, Gurgaon, Greater Noida, Noida"
Junior Video Editor,Visible Gain,0 year(s),Not Found,"Video Editing, Video Making","₹ 2,00,000 - 2,40,000",16,https://internshala.com/job/detail/fresher-junior-video-editor-job-in-noida-at-visible-gain1745840782,05-05-2025 00:53,Noida
Video Editor,INNOV Pictures,1 year(s),Not Found,"Adobe Premiere Pro, Video Editing, Video Making, Informal dress code, 5 days a week","₹ 2,00,000 - 2,40,000",16,https://internshala.com/job/detail/video-editor-job-in-delhi-at-innov-pictures1745838646,05-05-2025 00:53,Delhi
Founding Content Manager,Passprt,0 year(s),Not Found,"Attention to Detail, ChatGPT, Content Editing, Content Management, Content Writing, Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Informal dress code","₹ 3,60,000 - 6,00,000",16,https://internshala.com/job/detail/fresher-founding-content-manager-job-in-gurgaon-at-passprt1745831625,05-05-2025 00:54,Gurgaon
Digital Marketing Executive,Blue Elephant,1 year(s),Not Found,"Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing, Informal dress code","₹ 2,00,000 - 3,00,000",16,https://internshala.com/job/detail/digital-marketing-executive-job-in-delhi-at-blue-elephant1745826378,05-05-2025 00:54,Delhi
Data Entry Executive,Pretty UR Party,0 year(s),Not Found,"Data entry, Email Management, Email Marketing, Internet, MS-Excel, MS-Office, MS-Word","₹ 2,00,000 - 2,20,000",16,https://internshala.com/job/detail/fresher-data-entry-executive-job-in-noida-at-pretty-ur-party1745824536,05-05-2025 00:54,Noida
Travel Consultant,Travel Triangle,0 year(s),Not Found,"Cold Calling, Effective Communication, Interpersonal skills, Sales","₹ 2,01,000 - 2,57,000",16,https://internshala.com/job/detail/fresher-travel-consultant-job-in-gurgaon-at-travel-triangle1745820721,05-05-2025 00:54,Gurgaon
Junior Social Media Marketing Executive,Blue Frog Solutions Private Limited,1 year(s),Not Found,"Social Media Marketing, 5 days a week","₹ 2,00,000 - 3,00,000",16,https://internshala.com/job/detail/junior-social-media-marketing-executive-job-in-delhi-at-blue-frog-solutions-private-limited1745818231,05-05-2025 00:54,Delhi
Sales Executive,PlanetSpark,0 year(s),Not Found,"Business Development, Effective Communication, Inside Sales, Sales, Sales Management, Informal dress code, 5 days a week","₹ 6,50,000 - 7,50,000",16,https://internshala.com/job/detail/fresher-sales-executive-job-in-multiple-locations-at-planetspark1745816011,05-05-2025 00:54,"Delhi, Gurgaon, Noida"
Business Development Executive,Skill Point Consultants,0 year(s),Not Found,"B2B Sales, Client Relationship, Client Relationship Management (CRM), Effective Communication, English Proficiency (Spoken), Interpersonal skills, MS-Excel, Sales Strategy, Sales Support, 5 days a week","₹ 4,00,000 - 6,00,000",16,https://internshala.com/job/detail/fresher-business-development-executive-job-in-gurgaon-at-skill-point-consultants1745814607,05-05-2025 00:54,Gurgaon
Digital Marketing Associate,Zoomer Times,0 year(s),Not Found,"Creative Writing, Digital Marketing, English Proficiency (Written), Instagram Marketing, Search Engine Optimization (SEO), Social Media Marketing, Informal dress code","₹ 2,40,000 - 6,00,000",16,https://internshala.com/job/detail/fresher-digital-marketing-associate-job-in-delhi-at-zoomer-times1745812745,05-05-2025 00:54,Delhi
Corporate Sales Executive,Green Grapes Diagnostics,1 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Inside Sales, Lead Generation, MS-Excel, Sales Management, Informal dress code","₹ 2,30,000 - 3,40,000",16,https://internshala.com/job/detail/corporate-sales-executive-job-in-delhi-at-ashima-gupta1745757704,05-05-2025 00:54,Delhi
Corporate Sales Executive,KNAB Finance,0 year(s),Not Found,"Business Development, Email Marketing, English Proficiency (Spoken), Finance, MS-Excel, MS-Office, Sales Strategy, Stock Trading","₹ 4,50,000 - 5,00,000",16,https://internshala.com/job/detail/fresher-corporate-sales-executive-job-in-delhi-at-knab-finance1745751806,05-05-2025 00:54,Delhi
Junior Social Media Marketing Manager,Growmart Services,0 year(s),Not Found,"English Proficiency (Written), Social Media Marketing, Informal dress code, Free snacks & beverages","₹ 2,30,000 - 3,30,000",16,https://internshala.com/job/detail/fresher-junior-social-media-marketing-manager-job-in-gurgaon-at-rajat-chawla1745748262,05-05-2025 00:54,Gurgaon
HR Trainee,Shyam Indus Power Solutions,1 year(s),Not Found,"Employment engagement, Onboarding, Payroll, Recruitment, Training and Development",Not Mentioned,16,https://internshala.com/job/detail/hr-trainee-job-in-gurgaon-at-shyam-indus-power-solutions1745747475,05-05-2025 00:54,Gurgaon
Corporate Sales Associate,BivocalBirds Technologies Private Limited,0 year(s),Not Found,Effective Communication,"₹ 2,00,000 - 4,00,000",16,https://internshala.com/job/detail/fresher-corporate-sales-associate-job-in-multiple-locations-at-anakshi-pandey1745746916,05-05-2025 00:55,"Ghaziabad, Greater Noida, Noida"
Junior Accountant,Meditronix India,1 year(s),Not Found,"Accounting, Bank Reconciliation, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, Tally","₹ 2,00,000 - 2,70,000",16,https://internshala.com/job/detail/junior-accountant-job-in-delhi-at-meditronix-india1745746777,05-05-2025 00:55,Delhi
Website Developer And Graphic Designer,Nirvana Niche Products Private Limited,1 year(s),Not Found,"Graphic Design, Shopify, Wix","₹ 3,00,000 - 4,20,000",16,https://internshala.com/job/detail/website-developer-and-graphic-designer-job-in-noida-at-nirvana-niche-products-private-limited1745746723,05-05-2025 00:55,Noida
Field Sales Executive,EVOLUTION OVERSEAS PRIVATE LIMITED,1 year(s),Not Found,MS-Office,"₹ 3,00,000 - 4,50,000",16,https://internshala.com/job/detail/field-sales-executive-job-in-delhi-at-evolution-overseas-private-limited1745728239,05-05-2025 00:55,Delhi
Field Sales Executive,UNO DMC,1 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), Marketing Strategy, Sales Management, Sales Strategy","₹ 2,40,000 - 3,00,000",16,https://internshala.com/job/detail/field-sales-executive-job-in-delhi-at-uno-dmc1745728184,05-05-2025 00:55,Delhi
Business Development Executive,Oncarecancer,1 year(s),Not Found,"Business Development, Sales Management, 5 days a week","₹ 3,10,000 - 9,00,000",16,https://internshala.com/job/detail/business-development-executive-job-in-ghaziabad-at-oncarecancer1745727654,05-05-2025 00:55,Ghaziabad
Corporate Sales Associate,BivocalBirds Technologies Private Limited,0 year(s),Not Found,"Cold Calling, Effective Communication, Sales","₹ 2,30,000 - 3,16,000",16,https://internshala.com/job/detail/fresher-corporate-sales-associate-job-in-multiple-locations-at-bivocalbirds-technologies-private-limited1745727522,05-05-2025 00:55,"Ghaziabad, Greater Noida, Noida"
Client Service Specialist,Adhyyan Books International Private Limited,1 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Health Insurance","₹ 3,00,000 - 3,60,000",16,https://internshala.com/job/detail/client-service-specialist-job-in-gurgaon-at-adhyyan-books-international-private-limited1745727372,05-05-2025 00:55,Gurgaon
Associate Video Editor,Designer Bro,1 year(s),Not Found,"Adobe After Effects, Adobe Premiere Pro, Video Editing, Informal dress code","₹ 2,00,000 - 4,00,000",16,https://internshala.com/job/detail/associate-video-editor-job-in-delhi-at-designer-bro1745684871,05-05-2025 00:55,Delhi
Junior Corporate Sales Trainee,Technotrust Solutions,0 year(s),Not Found,"English Proficiency (Spoken), Informal dress code","₹ 2,50,000 - 3,20,001",16,https://internshala.com/job/detail/fresher-junior-corporate-sales-trainee-job-in-delhi-at-technotrust-solutions1745672585,05-05-2025 00:55,Delhi
Junior Search Engine Optimization (SEO) Specialist,Key4you Decor,1 year(s),Not Found,"Digital Marketing, Google AdWords, Google Analytics, Search Engine Optimization (SEO), Social Media Marketing","₹ 18,00,000 - 20,00,000",17,https://internshala.com/job/detail/junior-search-engine-optimization-seo-specialist-job-in-gurgaon-at-key4you-decor1745671127,05-05-2025 00:56,Gurgaon
Business Development Executive,Launchnote India Private Limited,1 year(s),Not Found,"Advanced Excel, Client Relationship, English Proficiency (Spoken), English Proficiency (Written), Marketing Strategies","₹ 2,40,000 - 3,00,000",17,https://internshala.com/job/detail/part-time-business-development-executive-job-in-delhi-at-launchnote-india-private-limited1745671235,05-05-2025 00:56,Delhi
PPC Specialist In Google Ads,Plumm Ads LLC,0 year(s),Not Found,"Digital Advertising, Digital Marketing, Effective Communication, Google AdWords, Search Engine Marketing (SEM), Informal dress code, Free snacks & beverages","₹ 3,60,000 - 5,00,000",17,https://internshala.com/job/detail/fresher-ppc-specialist-in-google-ads-job-in-delhi-at-plumm-ads-llc1745671055,05-05-2025 00:56,Delhi (Hybrid)
Recruitment Specialist,ACE HR CONSULTANTS,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, 5 days a week","₹ 2,00,000 - 2,50,000",17,https://internshala.com/job/detail/fresher-recruitment-specialist-job-in-gurgaon-at-ace-hr-consultants1745671000,05-05-2025 00:56,Gurgaon
Business Development Associate,Hys & Beauty Private Limited,0 year(s),Not Found,"Effective Communication, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, Health Insurance","₹ 2,66,000 - 4,00,000",17,https://internshala.com/job/detail/fresher-business-development-associate-job-in-gurgaon-at-hys-beauty-private-limited1745670936,05-05-2025 00:56,Gurgaon
Corporate Sales Associate,Ritu Arora,1 year(s),Not Found,"Email Marketing, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office","₹ 2,50,000 - 3,00,000",17,https://internshala.com/job/detail/corporate-sales-associate-job-in-noida-at-ritu-arora1745670884,05-05-2025 00:56,Noida (Hybrid)
Customer Service Specialist,Sampley,0 year(s),Not Found,"HTML, Image Editing, MS-Excel, Informal dress code, 5 days a week","₹ 2,00,000 - 3,60,000",17,https://internshala.com/job/detail/fresher-customer-service-specialist-job-in-multiple-locations-at-sampley1745670844,05-05-2025 00:56,"Delhi, Bangalore (Hybrid)"
Counsellor,English Arena,1 year(s),Not Found,"Conversion Rate Optimization, Effective Communication","₹ 2,00,000 - 3,00,000",17,https://internshala.com/job/detail/counsellor-job-in-multiple-locations-at-english-arena1745669868,05-05-2025 00:56,"Delhi, Noida"
Accountant,Padhega India,1 year(s),Not Found,"Accounting, GST, MIS, MS-Excel, MS-Office, Report Generation, Tally, Taxation, Zoho Books","₹ 2,40,000 - 3,00,000",17,https://internshala.com/job/detail/accountant-job-in-delhi-at-padhega-india1745669790,05-05-2025 00:56,Delhi
Corporate Sales Executive,SSL Enterprises,0 year(s),Not Found,"Email Marketing, English Proficiency (Spoken), MS-Excel, MS-Office, Free snacks & beverages, Health Insurance","₹ 3,24,000 - 6,10,000",17,https://internshala.com/job/detail/fresher-corporate-sales-executive-job-in-multiple-locations-at-ssl-enterprises1745669772,05-05-2025 00:56,"Ghaziabad, Rajnagar"
Sales Development Representative,EC-Council,0 year(s),Not Found,"Effective Communication, Sales","₹ 3,00,000 - 5,00,000",17,https://internshala.com/job/detail/fresher-sales-development-representative-job-in-multiple-locations-at-ec-council1745669674,05-05-2025 00:57,"Hyderabad, Noida"
Receptionist,Rudra Buildwell Homes Private Limited,1 year(s),Not Found,"Effective Communication, Microsoft Outlook, Time Management","₹ 2,50,000 - 4,20,000",17,https://internshala.com/job/detail/receptionist-job-in-noida-at-rudra-buildwell-homes-private-limited1745669487,05-05-2025 00:57,Noida
Admission Form Filling Specialist,ASMI Youth Career Advisor LLP,0 year(s),Not Found,"Computer skills, English Proficiency (Written), MS-Excel, MS-PowerPoint, MS-Word, Typing","₹ 2,00,000 - 2,40,000",17,https://internshala.com/job/detail/fresher-admission-form-filling-specialist-job-in-multiple-locations-at-asmi-youth-career-advisor-llp1745668908,05-05-2025 00:57,"Delhi, Thane"
Junior Operations Associate,The Frou Frou Studio,0 year(s),Not Found,"Coordination, Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Inventory Management, Logistics Management, MS-Excel, MS-Office, MS-PowerPoint, MS-Word, Organizational Development, Time Management, Informal dress code","₹ 2,00,000 - 2,10,000",17,https://internshala.com/job/detail/fresher-junior-operations-associate-job-in-noida-at-the-frou-frou-studio1745668793,05-05-2025 00:57,Noida
Store Executive (Female Preferred),STATIC SYSTEMS ELECTRONICS PVT. LTD.,1 year(s),Not Found,"Inventory Management, Production Planning","₹ 2,20,000 - 3,50,000",17,https://internshala.com/job/detail/store-executive-female-preferred-job-in-gurgaon-at-static-systems-electronics-pvt-ltd1745668701,05-05-2025 00:57,Gurgaon
Android App Developer,Ravisha Aggarwal,0 year(s),Not Found,"Android, Java, Kotlin, Python","₹ 2,40,000 - 3,00,000",17,https://internshala.com/job/detail/fresher-android-app-developer-job-in-noida-at-ravisha-aggarwal1745668606,05-05-2025 00:57,Noida
Telecaller,Biogennexthealthplus,1 year(s),Not Found,"Computer skills, Hindi Proficiency (Spoken), Informal dress code","₹ 2,00,000 - 4,00,000",17,https://internshala.com/job/detail/telecaller-job-in-delhi-at-biogennexthealthplus1745668421,05-05-2025 00:57,Delhi
Brand Service Manager (WFH),Konzept Interaktif,1 year(s),Not Found,"Client Interaction, Marketing Campaigns, Social Media Marketing","₹ 2,40,000 - 3,50,000",17,https://internshala.com/job/detail/brand-service-manager-wfh-job-in-multiple-locations-at-konzept-interaktif1745668365,05-05-2025 00:57,"Chandigarh, Gurgaon, Mohali, Noida, New Chandigarh, Delhi (Hybrid)"
Junior Operations Associate,Saatvik Sales Corporation,0 year(s),Not Found,"Analytical Thinking, Calculus, Data Analysis, Mathematics","₹ 2,00,000 - 2,00,001",17,https://internshala.com/job/detail/fresher-junior-operations-associate-job-in-noida-at-saatvik-sales-corporation1745667200,05-05-2025 00:57,Noida
Business Development Executive,PayFX Fintech Solutions,0 year(s),Not Found,"Business Development, Client Interaction, Client Relationship, Coordination, Customer Support, English Proficiency (Spoken), Marketing, Sales","₹ 4,00,000 - 10,00,000",17,https://internshala.com/job/detail/fresher-business-development-executive-job-in-multiple-locations-at-payfx-fintech-solutions1745663691,05-05-2025 00:57,"Ahmedabad, Chandigarh, Delhi, Jalandhar, Kolkata, Pune, Surat, Hyderabad, Mumbai, Vijayawada, Nagpur, Bangalore, Cochin, Punjab"
Receptionst (Delhi),Saroj Education Group,0 year(s),Not Found,"Effective Communication, MS-Office, Informal dress code","₹ 2,50,000 - 3,00,000",17,https://internshala.com/job/detail/fresher-part-time-receptionst-delhi-job-in-delhi-at-saroj-education-group1745663381,05-05-2025 00:57,Delhi
Finance Associate,RegisterKaro,0 year(s),Not Found,"Accounting, English Proficiency (Spoken), English Proficiency (Written), Financial Modeling, MS-Excel, MS-Office, Tally, Free snacks & beverages","₹ 2,34,000 - 2,64,000",17,https://internshala.com/job/detail/fresher-finance-associate-job-in-gurgaon-at-registerkaro1745655178,05-05-2025 00:58,Gurgaon
Digital Marketing Executive,Bikanervala Foods Private Limited (Bikano),0 year(s),Not Found,"Creative Writing, Digital Marketing, Email Marketing, Facebook Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","₹ 2,00,001 - 2,20,002",17,https://internshala.com/job/detail/fresher-digital-marketing-executive-job-in-multiple-locations-at-bikanervala-foods-private-limited-bikano1745578061,05-05-2025 00:58,"Gurgaon, Noida, Delhi"
Administration Associate,SHEOWS,1 year(s),Not Found,"MS-Excel, MS-Office","₹ 2,40,000 - 3,60,000",17,https://internshala.com/job/detail/administration-associate-job-in-delhi-at-sheows1745584736,05-05-2025 00:58,Delhi
